id,month,input_cost_shock,price_increase_speed,price_decrease_speed,inflation_expectations,market_power,wage_rigidity,pass_through_gap,asymflation_index
22,37,0.9904739715231892,0.8462556228276378,0.2639032961019907,2.3315888491515455,0.8530783138921502,0.7562413915143322,0.6353481789411803,0.7084142606865246
23,13,0.2509072972383639,0.7018948707602322,0.41475342706613033,2.59058999208753,0.5633979869175245,0.6819078901920355,0.2917490057883292,0.5762709354250841
24,5,0.09577164641459983,0.585574178210055,0.3705093996290015,2.632730466968858,0.46747355493949205,0.48273161837121903,0.26843920239338637,0.5254635971250833
25,13,0.2546121176143806,0.7282822888357068,0.3594666649575083,3.1730934049886974,0.7964057910953841,0.4831428975568817,0.362817646095593,0.6499021826442973
26,39,0.05602769011820924,0.7001207154838492,0.3626741863355203,2.328805968416202,0.7288650653520461,0.6962168091349796,0.37359081094611474,0.5903372179113234
27,27,0.09646920297566919,0.5528547674979265,0.313961006313205,2.6327123296528354,0.664403865219666,0.6501952115320816,0.3064856380815131,0.5708700196313108
28,52,-1.32538809647083,0.6026576911050775,0.5427862034951237,2.4505376820350966,0.5994298459791741,0.37339073425661884,0.07853693882052593,0.43916166598683337
29,6,1.688349912409546,0.9265405145386967,0.14070209247076054,2.7163323896132745,0.49030428418678507,0.618466606848571,0.8501204766479303,0.7459247951063197
30,4,-0.40275366809924473,0.570506719949256,0.4571401346610833,2.923051647994387,0.8074265646266583,0.43689708830234325,0.10115784697656943,0.5429303328812171
31,12,-0.31657012814175034,0.6042113891697232,0.3840300342981889,2.4516616952917656,0.8446123910083372,0.4444778066798907,0.24493975317265543,0.5493278826496552
32,4,0.9133485879451418,0.7244214576411607,0.370416087275251,2.269998528097111,0.4485406256482177,0.5995121219125887,0.3443990137616225,0.5700424432861235
33,55,-0.7489448224540078,0.6114419718521622,0.4505007244178619,2.350228044068495,0.4658890279776332,0.7912894892360948,0.13477028602131857,0.4860753364141351
34,38,-2.935931428149848,0.42985790405734997,0.601192915796529,2.7796783480748988,0.9652926095656796,0.760662014657908,0.0,0.4392134147427761
35,26,0.35280439787892565,0.7526473929984319,0.27408841717874033,2.6589134536466665,0.8462776323329875,0.4981680993070695,0.49395589438923665,0.655119454740692
36,1,-0.02828409292133957,0.7259325107643165,0.32431162819598414,3.1038405487082343,0.8132146642252696,0.5096825443533063,0.409490218137022,0.6484373029983476
37,31,0.8465248009843571,0.800756808681052,0.19513796086917326,2.788112037908434,0.706829349319662,0.6704203828227364,0.6402211605092075,0.7069527088790051
38,34,-0.613851092098389,0.47932076827875447,0.36063398272366803,1.720662081528218,0.5784656477497953,0.46275874842218745,0.1357186050146153,0.4252112518320862
39,31,0.3585599538215056,0.6740368269999368,0.35198950521423344,2.7793948419674313,0.4656061127222655,0.6089508585680052,0.34430904416888436,0.5801600995982013
40,33,-1.2692590389522453,0.504500934146442,0.3843523720167705,2.4427079189477974,0.8440167574548765,0.16472860276094917,0.10206097509828262,0.4625348625867673
41,19,-1.298300705050118,0.6221349459908496,0.4099043471467568,2.3846293209725817,0.792460193921519,0.6264135624706823,0.2421912433898905,0.5186292172077835
42,37,-0.6523603969118649,0.46157465879690324,0.4875333222349446,2.512819992876815,0.394912075484,0.7142150801312642,0.0,0.43794010820652346
43,48,1.202659694196498,0.7591768603095812,0.26981942460122404,2.268528080967176,0.5296190211961987,0.7998606599973955,0.4670031309613287,0.6379850636413582
44,25,-0.06122852824398041,0.6644930001377287,0.42312844822469,2.1817342222073766,0.8431990158352028,0.2670490094888203,0.2276662776411821,0.5311535282604337
45,2,-0.702076881666942,0.4836304576897912,0.501362663511413,2.2499620123757857,0.6301866592255241,0.6284540162325248,0.016226304243927875,0.4489188791592588
46,4,-0.8310029010131075,0.4852515854238898,0.482847272606407,1.499117064113417,0.803371118351437,0.39527971250359095,0.07014369283512394,0.4082775504775511
47,34,0.5484397340744781,0.7690198358734752,0.36968005455858793,2.6254840840072347,0.8747645515724005,0.4321049881542431,0.36242063060160956,0.6376442208925914
48,15,-1.068043145608979,0.3406425744098032,0.48147904087882576,2.4028807204797893,0.28681719199278694,0.5354230103464158,0.0,0.3638720879600468
49,14,-1.237604262734865,0.5874043492640747,0.33575858264711056,2.5756023424865964,0.7878524652505791,0.5971068381891812,0.22839019667539598,0.5325146700244318
50,28,1.713258941565292,0.766848571424614,0.22147483174950494,2.361573814383598,0.41149780362413085,0.43376923675329,0.5298920957425037,0.6289033032922455
51,59,-1.6709920576510113,0.3294774137788004,0.5827347772596075,2.0463259899600756,0.3865803676137203,0.6473178948247839,0.0,0.32661172655396403
52,51,-0.8903513634304309,0.613597319011561,0.3882901668542118,3.049795581415537,0.6484135447286999,0.7028619472409829,0.27020905790014405,0.5654678443205374
53,40,-1.3055748761019483,0.34996144784777383,0.5299234854692183,1.9379991812135566,0.62955147705861,0.6574561450736671,0.0,0.3782464089713073
54,2,0.5308505549017413,0.7246143023210451,0.2830310668577153,2.720810710949962,0.5927247184063631,0.5041312346409619,0.44350948306292837,0.6192929654303692
55,14,1.4297194330448093,0.7428697507429862,0.15780604388512093,3.2165418867188356,0.41692740164417286,0.46981282190256923,0.6003441991068977,0.6885753907695004
56,21,0.3008434356444009,0.720418147910883,0.3471434097850516,2.8130433651446722,0.7107326915434692,0.500697552119694,0.3326781255760129,0.6150832042846746
57,54,-0.28179867162675437,0.6284871315185953,0.38132482516969585,2.4256845360719095,0.7580570781612919,0.47754723617580835,0.27191072979891207,0.5467288026014279
58,30,1.8818743664572968,0.9605998340733529,0.3024926468035808,2.147592917870107,0.7090320273588129,0.4765395599447818,0.6571211251417947,0.7032977877812966
59,16,-0.8555653520463891,0.47799677189913353,0.5476927810887073,2.26914454529287,0.5475473674123161,0.23147070608453899,0.033525221957883,0.39540757952937144
60,28,-1.4948134413066385,0.33316191513376087,0.5011246956808565,2.244151837503339,0.3880411121199644,0.3331025467203539,0.0,0.33275276351678906
61,28,1.6653812844313232,0.8152460292441317,0.20017169700151974,2.8266786250505707,0.8745212585905183,0.5204849257933336,0.614816300322324,0.7489024285286502
62,59,2.368769355836195,0.9550013557873416,0.14080429301356115,2.450761344508598,0.8901752318625339,0.43539808893639986,0.8216771570052661,0.7963894212489209
63,35,-0.4754616453039412,0.583219036576629,0.27515103815879105,2.7936235508494,0.4520104717383678,0.7745570071538663,0.36651041317881294,0.5585052123164169
64,39,-1.0927115706945645,0.449287185967829,0.44681341703513605,3.1914590221981056,0.43089210390697724,0.2160447716392283,0.04082623391918226,0.43905861840687554
65,39,0.5538496311219036,0.6973322814615983,0.4514454139404537,2.452308830698318,0.3672125945711841,0.776051095604872,0.3111550577155038,0.5530785617201944
66,15,-0.6756258318612121,0.639667970335211,0.4936505152212103,2.1304724683024925,0.7889362063883726,0.3255560881374155,0.19966044069797642,0.48695954941619246
67,8,-1.7933907278148637,0.4771849629274242,0.5413335659104445,2.0936659463713356,0.6782090685362729,0.3121657978742627,0.0,0.37490696418572234
68,4,-0.7137948025403906,0.6400328450949644,0.4840683654421168,2.26572442643801,0.8904694046010082,0.6482138511305899,0.19029815879342896,0.5351995680164475
69,3,-0.48514612344687197,0.6556743655416216,0.47842400459911594,2.403561768742733,0.7093256844930659,0.7226749038940233,0.2286538799655188,0.5395532870974906
70,51,1.7160459775705252,0.9676803880178066,0.1617790759866704,2.6643325335130115,0.8056861470023782,0.37528526823409375,0.834154000772653,0.7721638033533124
71,60,-0.5933484187336175,0.5393330514989493,0.38431818351340485,2.648074245554758,0.8238629668667021,0.7554085453326286,0.23716112177917453,0.5611083646895599
72,48,-0.7374193271653849,0.4622721042447152,0.5237912679288853,2.5625878694262716,0.6708917242414949,0.7763038420319656,0.0,0.47697519380223236
73,59,-0.495438002859812,0.4644057233735299,0.4647627170005254,2.7725123095848323,0.47436199412565966,0.29899671322823357,0.025354377543286004,0.44393078361796756
74,8,0.26967582404410845,0.8150410793083687,0.41062395101786436,2.231265662942376,0.8891519809596911,0.15433305539279274,0.37007591022887865,0.5862892188091764
75,45,-0.3058477704830053,0.6181660545448623,0.3566035117416822,2.5886484464147235,0.7592360030948193,0.37006735791073253,0.2801307150928561,0.5501879369925134
76,36,-0.4219912942629151,0.5008631325924866,0.4146339598062488,2.0010099429615336,0.7191500016015397,0.7415918047478811,0.1585426664140797,0.4906267214665915
77,44,0.1966165155656363,0.7562976710579927,0.3877385040414006,3.3553463903245695,0.6619474487462537,0.6134786937774893,0.4193333371416933,0.6576184503512332
78,41,-0.7930268095154535,0.5968562606117246,0.4993617363969671,2.327858371341506,0.4957700751002959,0.8114409038423825,0.11244956449419681,0.4773691875713455
79,55,0.05262897230457252,0.5179787135485034,0.4305167415734453,3.1241878295099363,0.5699190443481498,0.8338983670854612,0.1301119316390424,0.565579250512386
80,50,0.4650514761184763,0.6344797138834964,0.34631125495107146,2.9972586965285797,0.8172883494345925,0.5611705283707408,0.30108632795487145,0.6328557475890324
81,8,0.13534908063917087,0.5455552341371638,0.4816467073544086,2.939233247538877,0.4782134745221783,0.7363811384172606,0.1391730510337972,0.534736126146595
82,48,0.4928593973310166,0.6892024580753999,0.39361869518195813,2.1579687132283594,0.7394115043345167,0.32484349606397905,0.3356892654897976,0.5562096107763925
83,14,0.46511736407376075,0.690798492696727,0.3230783467147108,2.733980837570935,0.5181493366213274,0.7572506265818242,0.39993742418733125,0.6118769755851343
84,51,-0.8837405188451952,0.5295242139421029,0.42306198736829287,3.1481989154174497,0.673789692567784,0.6040570159912947,0.1405505529455624,0.5357184221170126
85,25,0.6388573796900516,0.6283717561876948,0.29258147234982423,2.9734041537096756,0.3872239858792255,0.2623019478966766,0.34163558806443733,0.5626198338631087
86,45,1.2961159117213537,0.906668443319292,0.4369029643559572,2.424039059987493,0.6736321932084536,0.2666767876162465,0.5060003346851049,0.6380566605190321
87,4,0.4798317173534585,0.7025217374247537,0.2699405044660342,2.920536072187926,0.4087393906392059,0.3195234916086408,0.45492128796681963,0.5884198420248709
88,22,0.5448388337632327,0.7721522441077321,0.24504680215047142,2.825593584135356,0.694054640462297,0.7920583749713269,0.5240920887237852,0.6851103970979617
89,20,0.34654791665491336,0.6145478035630043,0.3861119194620946,2.4854560066304527,0.6369123025461821,0.5898349717053456,0.27578575822389123,0.5608323579173036
90,10,-0.3744890375823039,0.5403812330291923,0.48096082111784777,2.7950308179692733,0.3816315250341287,0.40677790239700623,0.05207662966796689,0.46021242128757134
91,38,1.9480931764398788,0.813171015714489,0.2885194134259167,3.9580335891464173,0.5782142944450305,0.8801318348635678,0.5896517176915004,0.8049523550253259
92,33,-1.284126860375827,0.4606818614988446,0.468896370037359,2.9046696440967628,0.6506138856283662,0.5808666086740749,0.0,0.4696819771186702
93,41,0.02560760758504749,0.7343251113758842,0.4558939552461604,2.2998434775036984,0.8470837702043381,0.30369353014212214,0.32894724139731174,0.5627788904478306
94,21,-1.2985542625695057,0.5460929178782115,0.5694186300663683,2.621973109176948,0.637051692391333,0.7756493598068345,0.03479284782085665,0.4701869141556234
95,10,-1.8004781070930385,0.2726586856714269,0.48662461690839626,2.747802935590442,0.3150868883661105,0.4672493033160542,0.0,0.3457557787937406
96,27,-0.8919577185876296,0.621270579582145,0.46178959196224467,2.6853640695114205,0.8423962650583445,0.7006978831925522,0.2208934409036828,0.5558717156571431
97,19,-0.7118323802769355,0.6236911198845227,0.4425104622160043,3.1207027463021446,0.7745201203767065,0.4804551249616574,0.19445619116447874,0.5643911661725591
98,6,-1.083558550708229,0.5292537065449073,0.544351158620825,2.683746408475182,0.7183425673443322,0.5304654016133512,0.0,0.4706449401839972
99,11,2.1438885643507417,0.9016238672774692,0.26554566592045037,2.4565674595980056,0.6521924838322809,0.45556702081206313,0.6763014806006461,0.7176649025029773
100,56,0.5623160046224289,0.674404364199003,0.3873383838702218,2.887325423201022,0.3789151380896083,0.5694972959093039,0.275104732364352,0.5684254958467704
101,51,-0.4786003256671195,0.5661807849820633,0.4522881043445816,2.819547064504799,0.3606765490328792,0.7446963840252675,0.12443680252347185,0.49734519281869816
102,2,-0.8891177877058556,0.5319697971864503,0.4997634033893239,3.4569498816581903,0.7914751738312669,0.7368501836968162,0.007440199248722055,0.56192278553336
103,19,-0.945415035960188,0.5470509409482593,0.4736065634828041,2.603444305228004,0.8740728105346702,0.12229747903755676,0.07903952466707402,0.47901816420648924
104,27,0.40313749428178614,0.6767498019113104,0.3821059064092986,1.970781659986622,0.3710614612210396,0.4949433462058997,0.32405391001155665,0.501156774374056
105,21,0.17922340694268082,0.557905776504245,0.3759304500418804,2.3639975211545394,0.27256627440860953,0.5379942880055523,0.18465259198581258,0.47486469094106787
106,5,0.41690554767239524,0.5742219068297298,0.20288022634627362,2.2284154932034097,0.5032954903725463,0.6648335353007535,0.36013905581488326,0.5580441743940087
107,7,0.9863676451430927,0.7038965965994294,0.3506892990802739,3.1476180158175615,0.40425598674454793,0.39782908799345623,0.3721125631325892,0.608435930137809
108,19,0.39790214657147505,0.6664157968873723,0.28348150210405726,2.835253310962097,0.8034985613100898,0.3063483899076265,0.4423886262517383,0.6241569695537751
109,26,0.6055007977443884,0.6527500544510022,0.2854639364486916,3.1896777953334334,0.6587607736832606,0.6559653182971648,0.35205855839764005,0.6518415389467037
110,32,-0.37629106322246286,0.6679138065563147,0.3894566332324172,2.0977616150824443,0.7438339308056342,0.8447226592715141,0.27891196489719855,0.5567735185818408
111,17,-0.13950545791893418,0.6643475664260731,0.31737340174441203,2.1867111029891024,0.8636202280093915,0.44153039029051283,0.37672183612262483,0.5723413421123693
112,54,-0.04765244921892047,0.7178037901345795,0.2651946744777091,2.7139888015108053,0.980515016298225,0.4640118830586844,0.4676987683586517,0.6533683347578306
113,56,-0.40581611204276324,0.5780355376157106,0.41616800048005326,2.9349859815854997,0.4091294363137902,0.07689471008357966,0.2024354220407032,0.47438893252818504
114,42,1.6751398214422288,0.9139140158631308,0.25246260430668654,2.5966352047224057,0.8018244093940512,0.7838023405316985,0.680371111063912,0.7627390208785393
115,34,0.2550455529807351,0.6293708726917446,0.3770782110709679,3.03012841177701,0.6132419871000121,0.40789006068576733,0.23041661081951753,0.5760670779825666
116,9,-0.1478831545654115,0.600861513537502,0.3694077824858662,2.79429539426178,0.5347806903193691,0.6980348018576006,0.2630720592796316,0.5571881211919507
117,56,0.7113907440521385,0.7362663677211246,0.3525781755062415,2.839362630533404,0.34232832975226696,0.823668706302802,0.37788544104355454,0.6110210917400248
118,37,-0.44359477987059337,0.6072274205037986,0.49307739907117476,2.4762897847380496,0.8490883878266495,0.5007342086466273,0.14399173417071698,0.5290156649926271
119,3,0.4346194004478279,0.7911104008229621,0.23679364309172576,2.850997005745111,0.8917920530601814,0.8461442629736952,0.5685238314845874,0.7235429425362926
120,54,0.4340594703581709,0.7424697894814273,0.30931721396116113,2.113655712710308,0.768503697816757,0.7006633039655081,0.4879086889680241,0.6200890551902858
121,35,-0.9101671424850913,0.5353800709113005,0.5350577761559123,2.3937083931944962,0.48898836950354063,0.7449627042700613,0.07100336915800348,0.4508233870341734
122,2,0.2953281391314999,0.5235618064652201,0.35543388312078716,2.4448829390083935,0.4711825500496742,0.6899427815504946,0.16084334625806035,0.5181505929778237
123,1,1.1367781374506554,0.9068023049500529,0.27172103905918976,3.003775916693182,0.5749043978112686,0.20529336399310516,0.6403001692039166,0.6857152975775542
124,48,0.3663254526392643,0.5857863822404158,0.3346914732112124,2.9233802843692382,0.6161807792741285,0.7844298748067138,0.33748087074151006,0.6091811403768425
125,43,0.6119200577323505,0.7688245436483908,0.350691218442769,3.119305860551008,0.6131711124210245,0.5028113995932285,0.39702649369245613,0.6465042760149936
126,5,1.0368563563097595,0.8055768120287283,0.27960149780328697,3.0239813220758034,0.812692792722846,0.8627636097494465,0.5934491941278974,0.7444372645398658
127,9,0.9389245781630747,0.820045979266652,0.20838007045299595,2.001811702824942,0.8769397591166843,0.711830297309194,0.6371527068616442,0.6875685274066103
128,46,-0.2605989505555144,0.6902973021877516,0.39332526992639816,2.1254413005992245,0.8343868048243661,0.3917458327401016,0.32580992435853046,0.546635009843409
129,31,0.1219103776347346,0.5859917869823347,0.432604081950254,2.1104498508572873,0.28109744853547025,0.709464331456345,0.1692719785633824,0.4677080773780847
130,35,0.5096035194342751,0.7411609770644376,0.3684630800409741,3.3973901436278346,0.8872950421081193,0.3656064737312702,0.4384092320176686,0.6839036641569582
131,60,-1.2252784773590857,0.42223220415706003,0.48799450417580476,2.2356879149643314,0.683623415931925,0.72701424741296,0.0,0.4338920638046419
132,52,-0.08050862630138751,0.6962225464752565,0.2724426212147299,2.409494912126997,0.8199008580159952,0.17812209243947727,0.4462852342962001,0.579945245445546
133,29,0.6892338165339955,0.7836420364820502,0.42073122180194905,3.193206055686534,0.5058906088383881,0.6272852924501563,0.3241563961548667,0.6362260284212182
134,59,0.6288685698959353,0.739183952802902,0.3564639812234691,2.343188032049115,0.4055061965008961,0.7266753549825997,0.38961209516395684,0.5778454329933533
135,12,0.40008301847010674,0.635738740640274,0.3627112982413041,3.5451687147108806,0.6562592743193396,0.18716863040522896,0.26218880258499383,0.6088518978712902
136,25,-0.7867583546772352,0.618285385092408,0.4547090644099728,3.567248838343267,0.7646413787859283,0.5430467815461497,0.19400314903146057,0.5918418722705353
137,18,-0.8852041843461572,0.5052996770955789,0.4571917718590096,2.655473177963465,0.8514515862523185,0.6111355114024092,0.019984838048796753,0.5096262722436575
138,4,0.1447615799362068,0.49653144065546206,0.32281278494062926,2.8421395869907307,0.2239428633870838,0.8605512675653881,0.1745062376819366,0.5183021581719941
139,11,1.596192859941614,0.7559417038435509,0.38363629562856233,1.9849235592563816,0.3134346503259202,0.3863966805325226,0.4054398131118568,0.5479478009118018
140,29,-0.7114538537162278,0.6157657262655214,0.4072201458965092,2.4936342709796757,0.5522129279144601,0.49389439769985494,0.26854402198169625,0.5026426724278446
141,21,0.36909938857307195,0.6377804722691334,0.3431008484570565,2.5525796712573525,0.6242637046781633,0.5525698786019118,0.2949705899715388,0.573436803542388
142,31,-1.5415115051226227,0.43751861326943947,0.46815923211772303,2.647155261088272,0.6973757258499985,0.4125000547664658,0.008109320790476493,0.43330938295640753
143,51,-0.15419792754431516,0.5978279225859972,0.4158329944798026,2.2498920451275395,0.6927758558687759,0.7573995800250256,0.19998268330002258,0.5360973153904343
144,46,-2.4618409287917773,0.3814296743278608,0.5366087518872672,2.0219214091772626,0.5822852867009751,0.31205382337376436,0.0,0.3156066617262433
145,44,1.0497916063707855,0.8980241490578453,0.3499273855841755,1.8539232748078605,0.8213137696302981,0.6273899524005901,0.5636052318314387,0.6570142807006315
146,46,0.5602329021254947,0.663589167028676,0.35687198793291636,2.296765741517831,0.4194638363253012,0.6147460855937952,0.33463513554878016,0.5459070035489078
147,60,-0.7529210895098668,0.4624619552919573,0.5012025563375284,2.231474735960541,0.22317771033034672,0.36688013686577997,0.04535115047727732,0.36619651513165263
148,28,0.9867075410697808,0.6744469513671795,0.29429639478680536,2.916260094145696,0.3740928665544103,0.5703259017204376,0.43566767398269524,0.6099882942222983
149,57,-0.0631801989089043,0.4832834146155318,0.4457315704223742,2.0888828822148575,0.3774311771252172,0.4730226780885865,0.04167826896228511,0.42200193197941716
150,30,-0.3822049120896115,0.6120920761091108,0.4222220583994481,2.371442583119291,0.7257563307974176,0.6609741083689039,0.1915623243820752,0.5344951558738649
151,24,-0.07948886401941241,0.5556951683139127,0.5045488287609767,1.8440929643047734,0.6710069620256315,0.4527166033782667,0.0895978822392855,0.45500245903927866
152,15,0.41398279727586834,0.6919895090795541,0.3261296880131086,3.0143613005187584,0.7508326291523508,0.5068954286231093,0.398403808438363,0.6407079672571895
153,25,-0.2769445472127549,0.6144021719717215,0.3044878961259539,1.6661919691676166,0.904710815787083,0.8339336881667192,0.29487822236366174,0.5560599316787346
154,42,0.8582155885172432,0.7036484465127177,0.30098097755199915,3.015882192637365,0.8866739801713129,0.3522980757623287,0.40921338109200484,0.6692485546607225
155,60,-0.15772284071640544,0.6736847281305096,0.37278169835557484,2.6078129468765767,0.71075000681793,0.11795072835615898,0.31194537210856527,0.5408936522932296
156,41,-1.0916559683503264,0.48287426000480965,0.4384671456596765,2.04320759019315,0.6907121947698058,0.48487727751528487,0.04284911944575119,0.42995395724226615
157,57,1.4947264845996302,0.7533560626549297,0.18243586021328312,3.012544250450962,0.7294166185284376,0.30740175779670037,0.6124936560311245,0.7078210493614038
158,12,-0.24225969591728222,0.7810579055001602,0.48316210367729684,2.856461066581568,0.8392925067529735,0.7790462903485574,0.3414730429133848,0.6335482718946437
159,11,0.7537701739780762,0.7913186135050547,0.33035807910321213,3.0542244598616164,0.8856583874130305,0.17594030122086332,0.4602135474578073,0.6714616580067714
160,49,-0.0070020589057317,0.768033945238438,0.3926856411266906,3.058954969886968,0.8032805992262393,0.431525772458637,0.331269759717897,0.6311719266603971
161,17,0.5820734902944164,0.5619995674121018,0.30478937150248087,2.827324942828354,0.8782142630283181,0.49334735723937706,0.24977745790631484,0.6160328415731469
162,25,-0.4048141527094047,0.5955942839610252,0.35946824350382,2.730532164102466,0.7475149599974138,0.39849076144506046,0.2814379554193906,0.551927861099639
163,19,1.0010658952950813,0.7556019303201595,0.24406156367479515,3.736085861808168,0.7730051639121197,0.34888025928145033,0.539754317893353,0.7337964008776748
164,59,1.4948847026722525,0.8059069712257956,0.26829361852117495,3.9303561284100597,0.4037797961124056,0.14941047658867934,0.6117972299222024,0.7080364351562823
165,55,-0.3766715726669966,0.6725981602945943,0.4172938506156301,2.0538662098075404,0.8829028075123894,0.5045876450412314,0.28005848538269185,0.5432810660725378
166,33,-1.3030801641611536,0.4926449934305751,0.4461709594197529,1.9926311168331194,0.6529215787829005,0.7007816476777275,0.09432495953743092,0.4364486642107494
167,28,0.1489445729418077,0.6453629150643724,0.3411291323082487,2.653582237725311,0.5820379870713732,0.8430710746066304,0.3173953648107587,0.5934847577775704
168,12,-0.20669951909724865,0.5871215954323795,0.46495718227556954,2.390751155119415,0.5727975117205487,0.6124657754345716,0.20354282354905198,0.5063993025155569
169,50,-0.22399842857157287,0.5756741693205608,0.40247157052472143,2.8338559868413937,0.3373139748642805,0.27535978172700293,0.23305840351939422,0.4836648975539277
170,4,-2.277652108513186,0.37852233706307076,0.5665968550245623,3.113824978627003,0.7724344813169912,0.27831798966732646,0.0,0.41238455030868054
171,7,-0.38193528364034135,0.7098058660729403,0.4595794132573448,2.8745862864841687,0.81684593646027,0.566740962789798,0.25269894649898117,0.5918160499007484
172,52,0.3136326796310361,0.6262236963846004,0.3729373699332782,2.4220166371971446,0.4280995578601128,0.45288941216303147,0.24269968114994497,0.5169112760507382
173,4,-0.1536259104386716,0.5392400013408319,0.4292951173687998,2.5039409346581776,0.6667585666581608,0.32802332476612334,0.168558707732825,0.4986170437519524
174,40,-1.057176836274534,0.6041530082960294,0.4445227390175218,2.9618285201514762,0.880299271620845,0.5369420545959864,0.1415783375774979,0.5531945728679465
175,35,-0.8125121031892016,0.598083299220449,0.3855905385212216,1.8000559975044965,0.6154804222705154,0.4039279725032985,0.21679195306407617,0.45088087806795696
176,33,0.017034011224147435,0.7103920771560461,0.33000617381888275,2.0613775868129744,0.7677027699966779,0.8923449530551792,0.42398836670742623,0.6033174520405246
177,2,1.3866120253748073,0.8486146942353765,0.41285160087756756,3.192404426531892,0.33293795263571585,0.6031877983442563,0.49018155978363764,0.6610756949977427
178,47,0.47877860668120203,0.7249227120195976,0.3104369189007619,2.4797556239261516,0.5382602875604644,0.7877536861673285,0.43836956393173343,0.6126449574151474
179,21,-0.7251947538793836,0.5664007826814997,0.42330663228201804,2.6323185073685336,0.6561405352031336,0.7361592322525949,0.14980107620796043,0.5235497387833858
180,25,-0.12109373277997952,0.6055896630197724,0.40051551358941545,2.7372100605969663,0.6607530271016716,0.37371696519814773,0.2518693740553156,0.541750090402461
181,9,-1.9762407073003194,0.4978557976830933,0.5331717302095973,1.2284539386661009,0.7483589037254098,0.7302535746787626,0.0,0.36068203689814166
182,21,0.19020658119823142,0.7258260212530542,0.3629283197018174,3.7359739268105776,0.8362886756642727,0.6209215547079696,0.3887434724457783,0.7022204681057416
183,50,-1.3344812865205002,0.6040080625102535,0.47601948975844943,1.9899588994320871,0.6243034757902635,0.7723163725678304,0.18214445546145575,0.4620440764070838
184,29,0.04538848904005795,0.7105225340490893,0.4086673002413315,2.00844403514363,0.8696391164122401,0.7343516486379099,0.32413332810781054,0.5834756812276009
185,17,1.9540559085183653,0.9167071560234186,0.18324276093842493,2.6352464018024078,0.8913873703163409,0.3278965178739179,0.8086131878969967,0.7713026665753518
